"","Report_Year","NeighbourhoodName","Premises_Type"
"651",2014,"Church-Yonge Corridor","Outside"
"652",2014,"University","Educational"
"653",2014,"Moss Park","Outside"
"654",2014,"Bay Street Corridor","Commercial"
"655",2014,"The Beaches","Other"
"656",2014,"South Riverdale","Other"
"657",2014,"Waterfront Communities-The Island","Commercial"
"658",2014,"Moss Park","Outside"
"659",2014,"Bay Street Corridor","Outside"
"660",2014,"Niagara","Commercial"
"661",2014,"Newtonbrook West","Outside"
"662",2014,"University","Educational"
"663",2014,"Lansing-Westgate","Outside"
"664",2014,"Cabbagetown-South St.James Town","Outside"
"665",2014,"York University Heights","House"
"666",2014,"Waterfront Communities-The Island","Outside"
"667",2014,"Kensington-Chinatown","Outside"
"668",2014,"Newtonbrook West","Other"
"669",2014,"Church-Yonge Corridor","Apartment"
"670",2014,"Bay Street Corridor","Outside"
"671",2014,"Bay Street Corridor","Outside"
"672",2014,"Waterfront Communities-The Island","Outside"
"673",2014,"Bay Street Corridor","Outside"
"674",2014,"Forest Hill South","Outside"
"675",2014,"Waterfront Communities-The Island","Outside"
"676",2014,"Annex","Outside"
"677",2014,"Niagara","Commercial"
"678",2014,"South Riverdale","House"
"679",2014,"Cabbagetown-South St.James Town","Outside"
"680",2014,"Waterfront Communities-The Island","Outside"
"681",2014,"Church-Yonge Corridor","Outside"
"682",2014,"The Beaches","House"
"683",2014,"Church-Yonge Corridor","Outside"
"684",2014,"Waterfront Communities-The Island","Outside"
"685",2014,"University","House"
"686",2014,"NSA","Outside"
"687",2014,"Bay Street Corridor","Commercial"
"688",2014,"Islington-City Centre West","House"
"689",2014,"Trinity-Bellwoods","House"
"690",2014,"Waterfront Communities-The Island","Outside"
"691",2014,"Bay Street Corridor","Outside"
"692",2014,"Church-Yonge Corridor","Outside"
"693",2014,"North Riverdale","Outside"
"694",2014,"Church-Yonge Corridor","Outside"
"695",2014,"Trinity-Bellwoods","Outside"
"696",2014,"Niagara","Outside"
"697",2014,"Rosedale-Moore Park","House"
"698",2014,"Bay Street Corridor","Outside"
"699",2014,"Annex","Apartment"
"700",2014,"South Riverdale","Outside"
"701",2014,"Bay Street Corridor","Outside"
"702",2014,"West Hill","Outside"
"703",2014,"Cabbagetown-South St.James Town","Outside"
"704",2014,"East End-Danforth","Other"
"705",2014,"Little Portugal","House"
"706",2014,"Niagara","Apartment"
"707",2014,"South Riverdale","House"
"708",2014,"Church-Yonge Corridor","Educational"
"709",2014,"Dovercourt-Wallace Emerson-Junction","Outside"
"710",2014,"Mount Pleasant West","Commercial"
"711",2014,"Church-Yonge Corridor","Apartment"
"712",2014,"Waterfront Communities-The Island","Outside"
"713",2014,"Bay Street Corridor","Outside"
"714",2014,"OConnor-Parkview","Outside"
"715",2014,"Kensington-Chinatown","Commercial"
"716",2014,"Annex","Other"
"717",2014,"Runnymede-Bloor West Village","Other"
"718",2014,"Leaside-Bennington","House"
"719",2014,"Leaside-Bennington","House"
"720",2014,"Church-Yonge Corridor","Outside"
"721",2014,"Church-Yonge Corridor","Outside"
"722",2014,"University","Outside"
"723",2014,"High Park-Swansea","Other"
"724",2014,"East End-Danforth","House"
"725",2014,"Yonge-Eglinton","Outside"
"726",2014,"West Hill","Outside"
"727",2014,"Lawrence Park North","Outside"
"728",2014,"East End-Danforth","Commercial"
"729",2014,"NSA","Outside"
"730",2014,"Annex","Commercial"
"731",2014,"Corso Italia-Davenport","Outside"
"732",2014,"Regent Park","Other"
"733",2014,"Church-Yonge Corridor","Apartment"
"734",2014,"Newtonbrook East","House"
"735",2014,"Bay Street Corridor","Outside"
"736",2014,"Regent Park","Outside"
"737",2014,"Church-Yonge Corridor","Apartment"
"738",2014,"Oakwood Village","Other"
"739",2014,"Waterfront Communities-The Island","Outside"
"740",2014,"Palmerston-Little Italy","Outside"
"741",2014,"Islington-City Centre West","House"
"742",2014,"Trinity-Bellwoods","House"
"743",2014,"Englemount-Lawrence","Outside"
"744",2014,"Waterfront Communities-The Island","Apartment"
"745",2014,"University","Educational"
"746",2014,"Yonge-Eglinton","Transit"
"747",2014,"The Beaches","Other"
"748",2014,"Bay Street Corridor","Outside"
"749",2014,"The Beaches","Other"
"750",2014,"Yonge-Eglinton","Outside"
"751",2014,"Keelesdale-Eglinton West","Other"
"752",2014,"University","Apartment"
"753",2014,"South Riverdale","Other"
"754",2014,"Flemingdon Park","Outside"
"755",2014,"Leaside-Bennington","Other"
"756",2014,"Church-Yonge Corridor","Outside"
"757",2014,"Kensington-Chinatown","Outside"
"758",2014,"Church-Yonge Corridor","Outside"
"759",2014,"Cabbagetown-South St.James Town","Apartment"
"760",2014,"South Riverdale","Outside"
"761",2014,"Church-Yonge Corridor","Apartment"
"762",2014,"The Beaches","Other"
"763",2014,"Bay Street Corridor","Outside"
"764",2014,"The Beaches","Other"
"765",2014,"Bay Street Corridor","Outside"
"766",2014,"South Riverdale","House"
"767",2014,"Yonge-St.Clair","Apartment"
"768",2014,"Waterfront Communities-The Island","Apartment"
"769",2014,"Waterfront Communities-The Island","Outside"
"770",2014,"East End-Danforth","Outside"
"771",2014,"Bay Street Corridor","Outside"
"772",2014,"Bay Street Corridor","Outside"
"773",2014,"Niagara","Apartment"
"774",2014,"Annex","Apartment"
"775",2014,"Waterfront Communities-The Island","Outside"
"776",2014,"Palmerston-Little Italy","Outside"
"777",2014,"Waterfront Communities-The Island","Commercial"
"778",2014,"Bay Street Corridor","Outside"
"779",2014,"Niagara","Outside"
"780",2014,"South Riverdale","Commercial"
"781",2014,"Markland Wood","Commercial"
"782",2014,"University","Outside"
"783",2014,"Taylor-Massey","Commercial"
"784",2014,"Kensington-Chinatown","Outside"
"785",2014,"Moss Park","Outside"
"786",2014,"Banbury-Don Mills","Outside"
"787",2014,"University","Educational"
"788",2014,"Bay Street Corridor","Outside"
"789",2014,"Bay Street Corridor","Outside"
"790",2014,"Willowdale East","Outside"
"791",2014,"University","Educational"
"792",2014,"University","Outside"
"793",2014,"Pleasant View","House"
"794",2014,"Dufferin Grove","Other"
"795",2014,"Oakwood Village","Outside"
"796",2014,"Junction Area","Outside"
"797",2014,"Church-Yonge Corridor","Outside"
"798",2014,"Annex","Outside"
"799",2014,"Moss Park","Outside"
"800",2014,"Moss Park","Outside"
"801",2014,"Willowdale East","Apartment"
"802",2014,"Church-Yonge Corridor","Outside"
"803",2014,"Kingsway South","House"
"804",2014,"University","Educational"
"805",2014,"Glenfield-Jane Heights","Outside"
"806",2014,"Kingsway South","House"
"807",2014,"Islington-City Centre West","House"
"808",2014,"Mount Olive-Silverstone-Jamestown","House"
"809",2014,"Little Portugal","Outside"
"810",2014,"Newtonbrook West","Transit"
"811",2014,"Rouge","Apartment"
"812",2014,"Dovercourt-Wallace Emerson-Junction","Outside"
"813",2014,"Dovercourt-Wallace Emerson-Junction","House"
"814",2014,"Junction Area","Outside"
"815",2014,"Palmerston-Little Italy","Apartment"
"816",2014,"Rosedale-Moore Park","Outside"
"817",2014,"Bay Street Corridor","Other"
"818",2014,"Rouge","Outside"
"819",2014,"Clairlea-Birchmount","House"
"820",2014,"East End-Danforth","Apartment"
"821",2014,"Waterfront Communities-The Island","Outside"
"822",2014,"Glenfield-Jane Heights","House"
"823",2014,"Waterfront Communities-The Island","Outside"
"824",2014,"North Riverdale","Outside"
"825",2014,"Bay Street Corridor","Outside"
"826",2014,"Waterfront Communities-The Island","Outside"
"827",2014,"Church-Yonge Corridor","Commercial"
"828",2014,"Banbury-Don Mills","Apartment"
"829",2014,"Church-Yonge Corridor","Outside"
"830",2014,"Wexford/Maryvale","Outside"
"831",2014,"Niagara","Apartment"
"832",2014,"Black Creek","Outside"
"833",2014,"South Riverdale","Other"
"834",2014,"Leaside-Bennington","Outside"
"835",2014,"Bay Street Corridor","Other"
"836",2014,"Roncesvalles","House"
"837",2014,"Waterfront Communities-The Island","Other"
"838",2014,"Bay Street Corridor","Outside"
"839",2014,"South Riverdale","Other"
"840",2014,"Bay Street Corridor","Outside"
"841",2014,"Niagara","Commercial"
"842",2014,"Newtonbrook East","Transit"
"843",2014,"Moss Park","Apartment"
"844",2014,"Waterfront Communities-The Island","Apartment"
"845",2014,"Parkwoods-Donalda","Other"
"846",2014,"Dufferin Grove","House"
"847",2014,"Westminster-Branson","House"
"848",2014,"NSA","Commercial"
"849",2014,"Church-Yonge Corridor","Commercial"
"850",2014,"Annex","Transit"
"851",2014,"Willowdale East","House"
"852",2014,"East End-Danforth","Apartment"
"853",2014,"South Parkdale","Other"
"854",2014,"Church-Yonge Corridor","Commercial"
"855",2014,"Greenwood-Coxwell","House"
"856",2014,"Markland Wood","House"
"857",2014,"Church-Yonge Corridor","Outside"
"858",2014,"High Park-Swansea","Apartment"
"859",2014,"South Riverdale","Apartment"
"860",2014,"Waterfront Communities-The Island","Outside"
"861",2014,"High Park North","Transit"
"862",2014,"Palmerston-Little Italy","Outside"
"863",2014,"Church-Yonge Corridor","Outside"
"864",2014,"Mimico","Apartment"
"865",2014,"Cabbagetown-South St.James Town","Apartment"
"866",2014,"Bay Street Corridor","Outside"
"867",2014,"Brookhaven-Amesbury","Educational"
"868",2014,"Junction Area","House"
"869",2014,"Little Portugal","House"
"870",2014,"Palmerston-Little Italy","House"
"871",2014,"Niagara","Outside"
"872",2014,"Bay Street Corridor","Outside"
"873",2014,"Bay Street Corridor","Outside"
"874",2014,"Annex","Outside"
"875",2014,"Church-Yonge Corridor","Other"
"876",2014,"Waterfront Communities-The Island","Other"
"877",2014,"Guildwood","House"
"878",2014,"Church-Yonge Corridor","Outside"
"879",2014,"Kensington-Chinatown","House"
"880",2014,"Waterfront Communities-The Island","Outside"
"881",2014,"Church-Yonge Corridor","Outside"
"882",2014,"East End-Danforth","House"
"883",2014,"Waterfront Communities-The Island","Apartment"
"884",2014,"Rosedale-Moore Park","Outside"
"885",2014,"Woodbine-Lumsden","Other"
"886",2014,"Bay Street Corridor","Outside"
"887",2014,"University","House"
"888",2014,"North St.James Town","Outside"
"889",2014,"Kensington-Chinatown","Outside"
"890",2014,"Moss Park","Outside"
"891",2014,"Cabbagetown-South St.James Town","Apartment"
"892",2014,"Bedford Park-Nortown","House"
"893",2014,"Waterfront Communities-The Island","Commercial"
"894",2014,"Black Creek","Commercial"
"895",2014,"Bay Street Corridor","Outside"
"896",2014,"Church-Yonge Corridor","Outside"
"897",2014,"Rosedale-Moore Park","Outside"
"898",2014,"Etobicoke West Mall","House"
"899",2014,"NSA","Transit"
"900",2014,"Bay Street Corridor","Outside"
"901",2014,"Markland Wood","House"
"902",2014,"Mimico","Outside"
"903",2014,"Cabbagetown-South St.James Town","Outside"
"904",2014,"Morningside","Outside"
"905",2014,"Wychwood","House"
"906",2014,"Weston-Pellam Park","House"
"907",2014,"Church-Yonge Corridor","Outside"
"908",2014,"Moss Park","Outside"
"909",2014,"Waterfront Communities-The Island","Outside"
"910",2014,"Corso Italia-Davenport","House"
"911",2014,"Bedford Park-Nortown","House"
"912",2014,"Dufferin Grove","Outside"
"913",2014,"Moss Park","House"
"914",2014,"Dovercourt-Wallace Emerson-Junction","Outside"
"915",2014,"Bay Street Corridor","Commercial"
"916",2014,"Roncesvalles","House"
"917",2014,"Church-Yonge Corridor","Outside"
"918",2014,"Niagara","Apartment"
"919",2014,"Etobicoke West Mall","Outside"
"920",2014,"Bay Street Corridor","Educational"
"921",2014,"Church-Yonge Corridor","Outside"
"922",2014,"Mount Pleasant West","Apartment"
"923",2014,"Oakwood Village","House"
"924",2014,"Church-Yonge Corridor","Apartment"
"925",2014,"Bay Street Corridor","Apartment"
"926",2014,"Dovercourt-Wallace Emerson-Junction","Outside"
"927",2014,"South Riverdale","Commercial"
"928",2014,"Birchcliffe-Cliffside","Other"
"929",2014,"Church-Yonge Corridor","Outside"
"930",2014,"Bayview Village","Outside"
"931",2014,"Church-Yonge Corridor","Outside"
"932",2014,"West Hill","Commercial"
"933",2014,"North St.James Town","Outside"
"934",2014,"Moss Park","Outside"
"935",2014,"University","Outside"
"936",2014,"Waterfront Communities-The Island","Apartment"
"937",2014,"North St.James Town","Apartment"
"938",2014,"Church-Yonge Corridor","Outside"
"939",2014,"West Humber-Clairville","Educational"
"940",2014,"Church-Yonge Corridor","Apartment"
"941",2014,"Church-Yonge Corridor","Other"
"942",2014,"Annex","Outside"
"943",2014,"Steeles","Outside"
"944",2014,"Waterfront Communities-The Island","Apartment"
"945",2014,"Waterfront Communities-The Island","Apartment"
"946",2014,"Flemingdon Park","Educational"
"947",2014,"Waterfront Communities-The Island","Apartment"
"948",2014,"Bay Street Corridor","Outside"
"949",2014,"Cabbagetown-South St.James Town","Outside"
"950",2014,"Bay Street Corridor","Outside"
"951",2014,"Bay Street Corridor","Commercial"
"952",2014,"Bay Street Corridor","Outside"
"953",2014,"Bay Street Corridor","Outside"
"954",2014,"Weston-Pellam Park","Outside"
"955",2014,"Niagara","Other"
"956",2014,"Bay Street Corridor","Outside"
"957",2014,"Henry Farm","House"
"958",2014,"East End-Danforth","Outside"
"959",2014,"Humewood-Cedarvale","Apartment"
"960",2014,"Palmerston-Little Italy","Outside"
"961",2014,"Lawrence Park South","Outside"
"962",2014,"Rosedale-Moore Park","Other"
"963",2014,"Waterfront Communities-The Island","Outside"
"964",2014,"Rosedale-Moore Park","House"
"965",2014,"Bay Street Corridor","Outside"
"966",2014,"High Park North","Educational"
"967",2014,"Annex","Apartment"
"968",2014,"Dovercourt-Wallace Emerson-Junction","Outside"
"969",2014,"Niagara","Outside"
"970",2014,"Caledonia-Fairbank","Other"
"971",2014,"Church-Yonge Corridor","Educational"
"972",2014,"Church-Yonge Corridor","Outside"
"973",2014,"Rouge","Transit"
"974",2014,"Moss Park","Outside"
"975",2014,"Bay Street Corridor","Outside"
"976",2014,"Roncesvalles","House"
"977",2014,"Palmerston-Little Italy","Outside"
"978",2014,"Bay Street Corridor","Outside"
"979",2014,"Clairlea-Birchmount","Commercial"
"980",2014,"Mount Olive-Silverstone-Jamestown","Other"
"981",2014,"Bay Street Corridor","Outside"
"982",2014,"Bay Street Corridor","Outside"
"983",2014,"Niagara","Apartment"
"984",2014,"High Park North","Other"
"985",2014,"Palmerston-Little Italy","House"
"986",2014,"East End-Danforth","Other"
"987",2014,"Markland Wood","House"
"988",2014,"Leaside-Bennington","Other"
"989",2014,"Bay Street Corridor","Educational"
"990",2014,"University","Educational"
"991",2014,"Moss Park","Commercial"
"992",2014,"Little Portugal","House"
"993",2014,"Bay Street Corridor","Commercial"
"994",2014,"Bay Street Corridor","Other"
"995",2014,"East End-Danforth","Other"
"996",2014,"Annex","Outside"
"997",2014,"Moss Park","Other"
"998",2014,"St.Andrew-Windfields","Other"
"999",2014,"Regent Park","Other"
"1000",2014,"Annex","House"
"1001",2014,"Rosedale-Moore Park","Commercial"
"1002",2014,"Mimico","House"
"1003",2014,"Danforth East York","Other"
"1004",2014,"Wexford/Maryvale","Other"
"1005",2014,"NSA","Outside"
"1006",2014,"Trinity-Bellwoods","Apartment"
"1007",2014,"University","Educational"
"1008",2014,"University","Educational"
"1009",2014,"Thorncliffe Park","Apartment"
"1010",2014,"Oakwood Village","House"
"1011",2014,"Annex","Commercial"
"1012",2014,"Weston-Pellam Park","House"
"1013",2014,"Dovercourt-Wallace Emerson-Junction","House"
"1014",2014,"Waterfront Communities-The Island","Apartment"
"1015",2014,"Briar Hill-Belgravia","Outside"
"1016",2014,"The Beaches","House"
"1017",2014,"The Beaches","House"
"1018",2014,"Waterfront Communities-The Island","Commercial"
"1019",2014,"Annex","House"
"1020",2014,"North St.James Town","Outside"
"1021",2014,"Dovercourt-Wallace Emerson-Junction","Apartment"
"1022",2014,"Waterfront Communities-The Island","Commercial"
"1023",2014,"Kensington-Chinatown","Outside"
"1024",2014,"Waterfront Communities-The Island","Apartment"
"1025",2014,"Church-Yonge Corridor","Outside"
"1026",2014,"Annex","Outside"
"1027",2014,"Long Branch","House"
"1028",2014,"Bay Street Corridor","Outside"
"1029",2014,"Niagara","Commercial"
"1030",2014,"Moss Park","Educational"
"1031",2014,"Weston","Educational"
"1032",2014,"Humber Summit","Outside"
"1033",2014,"Moss Park","Educational"
"1034",2014,"South Riverdale","Commercial"
"1035",2014,"Birchcliffe-Cliffside","Commercial"
"1036",2014,"Princess-Rosethorn","House"
"1037",2014,"Regent Park","Outside"
"1038",2014,"Yonge-St.Clair","Apartment"
"1039",2014,"Moss Park","Other"
"1040",2014,"Waterfront Communities-The Island","Apartment"
"1041",2014,"Church-Yonge Corridor","House"
"1042",2014,"Dufferin Grove","Outside"
"1043",2014,"Palmerston-Little Italy","Outside"
"1044",2014,"Broadview North","Educational"
"1045",2014,"Annex","House"
"1046",2014,"Eringate-Centennial-West Deane","House"
"1047",2014,"Playter Estates-Danforth","Outside"
"1048",2014,"Waterfront Communities-The Island","Outside"
"1049",2014,"Church-Yonge Corridor","Outside"
"1050",2014,"North St.James Town","Other"
"1051",2014,"St.Andrew-Windfields","Outside"
"1052",2014,"St.Andrew-Windfields","Outside"
"1053",2014,"Church-Yonge Corridor","Educational"
"1054",2014,"Waterfront Communities-The Island","Commercial"
"1055",2014,"Roncesvalles","Apartment"
"1056",2014,"University","Outside"
"1057",2014,"Palmerston-Little Italy","Educational"
"1058",2014,"Waterfront Communities-The Island","Commercial"
"1059",2014,"Little Portugal","Outside"
"1060",2014,"Bay Street Corridor","Outside"
"1061",2014,"University","Educational"
"1062",2014,"Forest Hill South","Commercial"
"1063",2014,"Trinity-Bellwoods","House"
"1064",2014,"University","Educational"
"1065",2014,"Waterfront Communities-The Island","Other"
"1066",2014,"Clairlea-Birchmount","House"
"1067",2014,"Bay Street Corridor","Outside"
